,author,category,commentCount,description,favouriteCount,isComplete,numOfchap,pic,ratingCount,tag,title,url,viewer,new_title,hashtag
295,ปลาวาฬไร้เงา,นิยาย Boy Love Lovely Room,7,ทำไงได้ล่ะ! ดันหลงรักเพศเดียวกันซะได้ เห้อออเตรียมใจไว้ให้ดีล่ะ!! ไอ่ข้าวคนนี้จะจีบเอง!! คอยดู!,22,จบ,3.0,https://cdn.readawrite.com/articles/168/167335/thumbnail/,5.0,"18+,นิยายโรแมนติก,ตลก,ดราม่า,Boy Love/Yaoi,วิศวะ,มาเฟีย",ถูกใจนายหน้าหวาน (เนทข้าว) ##ท้องได้,https://www.readawrite.com/a/jz3vl0,650,ถูกใจนายหน้าหวาน,ท้องได้
296,Chomin,นิยาย Boy Love Lovely Room,604,ตอนเด็กๆ ผมมักจะถูกเรียกว่า 'ไอ้ใบ้' ตั้งแต่นั้นอคติทั้งหลายก็ประเดประดังเข้ามา แต่เมื่อผมย้ายมาเรีย,"2,178",จบ,61.0,https://cdn.readawrite.com/articles/181/180958/thumbnail/,275.0,"Feel good,อบอุ่น,ภาษามือ,Boy Love/Yaoi,นิยายวาย",[End] Fall in you #ฟอลอินยู [สนพ. Hermit Books],https://www.readawrite.com/a/jz47p8,"171,137",,ฟอลอินยู
297,Avery,นิยาย Boy Love Lovely Room,2,เพื่อนกันจะรักกันได้เหรอ ทำไมจะไม่ได้แต่ก่อนผมเคยคิดแบบนั้น แต่ตอนนี้ผมกลับไม่แน่ใจว่าจะแหกกฎนั้นได,4,จบ,1.0,https://cdn.readawrite.com/articles/247/246956/thumbnail/,1.0,"Boy Love/Yaoi,นิยายรัก,ดราม่า",It my friend #ข้อจำกัดคำว่า\'เพื่อน\',https://www.readawrite.com/a/jz5qkv,181,,ข้อจำกัดคำว่า
298,march of june,นิยาย Boy Love Lovely Room,30,ผมจับได้ว่ารูมเมทเป็นเกย์ ผมรับไม่ได้,29,จบ,8.0,https://cdn.readawrite.com/articles/447/446300/thumbnail/,13.0,,#เน๋งรับไม่ได้,https://www.readawrite.com/a/kzaebf,"1,060",,เน๋งรับไม่ได้
299,Nura,นิยาย Boy Love Lovely Room,39,คนบ้าอะไรหล่อทั้งหน้า หล่อทั้งใจ....ออร่ามาก ฉายาจุฑาเทพไม่ได้มาเล่นๆแล้วผมว่า ถ้าผมเป็นผู้หญิงพี่คื,72,จบ,12.0,https://cdn.readawrite.com/articles/469/468550/thumbnail/,10.0,"ตินน์เชน,สิ่งสำคัญ,บริหารหน้าหล่อ,น้องวิศวะ,Boy Love/Yaoi,18+",เผลอใจ\'รัก\' #ตินน์เชน,https://www.readawrite.com/a/kzawh5,"4,500",เผลอใจ,ตินน์เชน
300,AQUARIUS,นิยาย Boy Love Lovely Room,0,ระหว่างเราและดวงดาว #ดาวเหนือของน้ำ: นิยาย Boy Love Lovely Room,1,จบ,0.0,https://cdn.readawrite.com/articles/432/431872/thumbnail/,0.0,Boy Love/Yaoi,ระหว่างเราและดวงดาว #ดาวเหนือของน้ำ,https://www.readawrite.com/a/kza2j7,67,ระหว่างเราและดวงดาว,ดาวเหนือของน้ำ
301,Dgray.Wild,นิยาย Boy Love Lovely Room,27,จากเหตุการณ์วันนั้น เพื่อนสนิทกลายเป็น “ผัว” อะไรไม่ว่าแต่คือช่วยฟังสิ่งที่กูพูดให้จบก่อ,157,จบ,6.0,https://cdn.readawrite.com/articles/473/472958/thumbnail/,15.0,"Boy Love/Yaoi,18+,มหาวิทยาลัย,porn,kink",[Boy’s Love] (ผัว)ฟังกูพูดบ้าง #ปิดปากเมีย,https://www.readawrite.com/a/kzb133,"5,558",ผัว,ปิดปากเมีย
302,monassmoon,นิยาย Boy Love Lovely Room,45,กูคิดถึงเสียงลมหายใจกระเส่าของมึงที่สุดเลยที่รัก.,157,จบ,7.0,https://cdn.readawrite.com/articles/482/481720/thumbnail/,19.0,"Boy Love/Yaoi,นิยายรัก,18+,โอมแฟรงค์,โอมแฟรงค์โหดหื่น,จิรกานต์",จิรกานต์. #โอมแฟรงค์โหดหื่น,https://www.readawrite.com/a/kzb88f,"5,885",จิรกานต์,โอมแฟรงค์โหดหื่น
303,หอมชานม,นิยาย Boy Love Lovely Room,42,การนอนไม่หลับหลายวันติดกำลังทำพิษเขา ‘เมฆ’ ประสบปัญหานี้หลังจากกลับมาอยู่บ้าน ดูเหมือนว่,255,จบ,4.0,https://cdn.readawrite.com/articles/484/483144/thumbnail/,23.0,"Boy Love/Yaoi,18+,วัยทำงาน,Daddy,Femboy,Queen",Good Night So... Tight #เปลี่ยนที่นอน,https://www.readawrite.com/a/kzb9e4,"9,161",,เปลี่ยนที่นอน
304,Naw_aiB,นิยาย Boy Love Lovely Room,17,ท่ามกลางหุบเขาสูง อากาศเย็น และป่าไม้ที่รายล้อม ไม่มีแม้กระทั่งสัญญาณโทรศัพท์ แบล็กฮอกวู้ดตั้งอยู่ที,47,จบ,1.0,https://cdn.readawrite.com/articles/574/573956/thumbnail/,11,"18+,Boy Love/Yaoi,ตะวันตก,เมืองคนบาป,ซาตาน",Black Hock Wood #เมืองคนบาป,https://www.readawrite.com/a/kzddiq,920,,เมืองคนบาป
305,YangJaNon,นิยาย Boy Love Lovely Room,587,เดย์เขาว่ามันเด็ด เขาว่ามันดัง เขาว่ามันเอามัน เอากันจนติดใจ,"1,666",จบ,22.0,https://cdn.readawrite.com/articles/680/679617/thumbnail/,272,"เดย์เขาว่าเด็ด,หญิงร้องลั้น,วาย,เรื่องสั้น,เดย์มันโซผัว,เดย์มันเด็ด",#เดย์เขาว่าเด็ด,https://www.readawrite.com/a/kzftrm,"161,605",,เดย์เขาว่าเด็ด
306,นาาแจนี่,นิยาย Boy Love Lovely Room,1,my skylight เมฆบังรัก #ซันสกาย: นิยาย Boy Love Lovely Room,5,จบ,2.0,https://cdn.readawrite.com/articles/702/701959/thumbnail/,1,"Boy Love/Yaoi,นิยายรัก,นิยายรักวัยรุ่น",my skylight เมฆบังรัก #ซันสกาย,https://www.readawrite.com/a/kzgd0y,339,เมฆบังรัก,ซันสกาย
307,zearet17,นิยาย Boy Love Secret Room,"2,145",ใหญ่ ไอยกุล คืออัลฟ่าผู้เย่อหยิ่ง ส่วนแกเรน ฮาร์ดเนอร์เป็นนายแบบโอเมก้าคนดัง ใหญ่เกลียดโอเมก้า แต่ใน,"8,025",จบ,10.0,https://cdn.readawrite.com/articles/715/714745/thumbnail/,"1,211","พันธะกุหลาบ,omegaverse,18+,นิยายรัก,นิยายแฟนตาซี,Boy Love/Yaoi",Rose Amour #พันธะกุหลาบ ​​​​​​​| omegaverse,https://www.readawrite.com/a/kzgnga,"312,866",,พันธะกุหลาบ
308,Lightshine,นิยาย Boy Love Lovely Room,"3,487",ผิดหรือเปล่าที่เขาเผลอใจไปแค่คืนเดียว แต่คืนเดียวกลับทำให้ชีวิตของเขาพบความสุขเล็กๆไปชั่วชีวิต...,"8,387",จบ,30.0,https://cdn.readawrite.com/articles/749/748163/thumbnail/,"1,358","Boy Love/Yaoi,Mpreg,นิยายวาย,ดราม่า,น่ารัก",You’re mine #ภูหลงวีร์| MPREG | Yaoi,https://www.readawrite.com/a/kzhfq3,"747,538",,ภูหลงวีร์
309,мiinta,นิยาย Boy Love Lovely Room,206,"""วันนี้คุณยังไม่ได้ลูบหัวผมเลยนะ""",421,จบ,22.0,https://cdn.readawrite.com/articles/750/749584/thumbnail/,65,"Boy Love/Yaoi,นิยายวาย,readtober2019",#ซอโซ่ล่ามเชน,https://www.readawrite.com/a/kzhgvo,"16,350",,ซอโซ่ล่ามเชน
310,ของขวัญหนึ่งเดียว,นิยาย Boy Love Lovely Room,0,"""...ทำไมมึงถึงเป็นคนแบบนี้วะ"" ""อะไรของมึง เพ้อไรอีกฮะ"" ""กูเหนื่อยแล้วนะ"" ""เหนื่อยก็พักซะสิ เรื่องแค่",0,จบ,1.0,https://cdn.readawrite.com/articles/758/757902/thumbnail/,0,"นิยายวาย,Boy Love/Yaoi,นิยายรักวัยรุ่น,เพื่อนสนิท,แอบรัก",ขอรัก #ดินซัดลมเซ,https://www.readawrite.com/a/kzhnoc,98,ขอรัก,ดินซัดลมเซ
311,New life,นิยาย Boy Love Lovely Room,3,จะหย่าป่ะละ Husband #ไอ้ขี้งอน #ไอ้หัวร้อน #ยังไงก็รัก: นิยาย Boy Love Lovely Room,38,จบ,11.0,https://cdn.readawrite.com/articles/759/758395/thumbnail/,3,,จะหย่าป่ะละ Husband #ไอ้ขี้งอน #ไอ้หัวร้อน #ยังไงก็รัก,https://www.readawrite.com/a/kzho3f,"2,293",จะหย่าป่ะละ,ไอ้ขี้งอน
312,โต๋เต๋กราฟฟี่,นิยาย Boy Love Lovely Room,2,เหย คนเรามันก็ต้องมีเปลี่ยนแปลงกันบ้างป่ะ,5,จบ,2.0,https://cdn.readawrite.com/articles/741/740495/thumbnail/,1,,"แทน(you and me,us) #เอางั้นอ่อโก้",https://www.readawrite.com/a/kzh9h0,248,แทน,เอางั้นอ่อโก้
313,Fluffywings,นิยาย Boy Love Lovely Room,34,20% ของประชากรทั้งหมดคืออัลฟ่า... กลุ่มคนที่ได้รับสิทธิพิเศษต่างๆมากกว่าคนทั่วไปในสังคม ดังนั้นการเจ,65,จบ,11.0,https://cdn.readawrite.com/articles/775/774591/thumbnail/,11,"omegaverse,อมกวฟิโลโซเฟีย,alpha,beta,omega,Mpreg",Rights to love #omegaverse #อมกวฟิโลโซเฟีย,https://www.readawrite.com/a/kzi2b6,"2,134",,อมกวฟิโลโซเฟีย
314,Destiny_J,นิยาย Boy Love Lovely Room,4,ครูสอนภาษาใจเด็ดกับเจ้าก้อนแฝดน้อย กลับมาพบเจอกับอดีตที่ไม่อยากจดจำ เขาจะทวงคืนหัวใจเขากลับมา คุณหมอ,30,จบ,1.0,https://cdn.readawrite.com/articles/780/779447/thumbnail/,3,"Getbackatyou,ครินอิม,Boy Love/Yaoi,นิยายรัก,น่ารัก,Mpreg,วายท้องได้,ผู้ชายท้อง,ทวงคืนใจ",[Mpreg] Get Back At You #ทวงคืนใจ,https://www.readawrite.com/a/kzi69w,299,,ทวงคืนใจ
315,ต้มยำกลุ้ม,นิยาย Boy Love Secret Room,3,ผมชอบมัน..ซึ่งจะไม่มีปัญหาไรเลยถ้ามันที่ว่านั่นจะไม่ใช่เพื่อนสนิทของผมเอง,20,จบ,2.0,https://cdn.readawrite.com/articles/839/838694/thumbnail/,2,"เพื่อน,เเอบรัก,เพื่อนสนิท,คิงติม,Boy Love/Yaoi,นิยายโรมานซ์,มหาวิทยาลัย,ดราม่า",เพื่อนสนิท #คิงติม,https://www.readawrite.com/a/kzjjmo,681,เพื่อนสนิท,คิงติม
316,ninip.,นิยาย Boy Love Lovely Room,3,#คงเป็นตอนที่มองฟ้าแล้วยิ้มได้: นิยาย Boy Love Lovely Room,12,จบ,0.0,https://cdn.readawrite.com/articles/882/881433/thumbnail/,3,"Boy Love/Yaoi,นิยายรัก,นิยายโรแมนติก,นิยายวาย",#คงเป็นตอนที่มองฟ้าแล้วยิ้มได้,https://www.readawrite.com/a/kzkjis,701,,คงเป็นตอนที่มองฟ้าแล้วยิ้มได้
317,blood_hana,นิยาย Boy Love Lovely Room,418,เสือ รุ่นพี่วิศวะไฟฟ้าปี3 รูปหล่อ หุ่นดี เรียนเก่งแถมยังใจดี คริสจึงตัดสินใจบุกพิชิต ปล้ำพี่เสือให้เ,318,จบ,31.0,https://cdn.readawrite.com/articles/870/869424/thumbnail/,106,"มหาวิทยาลัย,วิศวะ,นิยายวาย,นิยายรักวัยรุ่น,สังคม,Boy Love/Yaoi,นิยายโรแมนติก",#ไม่ใช่เสือทำแทนไม่ได้ [END],https://www.readawrite.com/a/kzk9po,"34,318",,ไม่ใช่เสือทำแทนไม่ได้
318,metong^_^,นิยาย Boy Love Lovely Room,6,”เราเลิกกันเถอะ” “…” “ตอนนนี้เรารักคินสุดหัวใจ” “&h,30,จบ,0.0,https://cdn.readawrite.com/articles/1033/1032151/thumbnail/,6,"นิยายโรแมนติก,นิยายรัก,Boy Love/Yaoi,ดราม่า,น่ารัก",Bed guy #รักร้ายของนายน์อคิน,https://www.readawrite.com/a/kzo2k1,"1,428",,รักร้ายของนายน์อคิน
319,หออักษร,นิยาย Boy Love Lovely Room,0,"""เมื่อ ""นายปลัด"" ต้องมาพัวพันกับคดีดังของผู้มีอิทธิพลท้องถิ่นอย่างหลีกเลี่ยงไม่ได้ แล้วทีนี้ ไอ้ปลัด",4,จบ,4.0,https://cdn.readawrite.com/articles/1078/1077109/thumbnail/,0,"Boy Love/Yaoi,18+,นิยายโรแมนติก,นิยายวาย,นิยายรัก","เรื่อง(เรา)เล่าของ \""นายปลัด\""#นายปลัดที่ไม่แปลว่าเป็นปลัด",https://www.readawrite.com/a/kzp49j,232,เรื่อง,นายปลัดที่ไม่แปลว่าเป็นปลัด
320,AuroraXY,นิยาย Boy Love Secret Room,563,เผลอมีความสัมพันธ์ลึกซึ้งกับผู้ชายคนหนึ่ง เราตกลงกันว่าก็แค่ One Night Stand แต่จะไม่มีปัญหาเลยถ้าผู,998,จบ,17.0,https://cdn.readawrite.com/articles/1141/1140929/thumbnail/,147,"Boy Love/Yaoi,18+,นิยายรัก,นิยายโรแมนติก,Mpreg",#รุ่นพี่ (Mpreg),https://www.readawrite.com/a/kzqlcy,"49,077",,รุ่นพี่
321,Girl fell in love the moon,นิยาย Boy Love Secret Room,20,ท่ามกลางแสงไฟที่ลอดผ่านมากระทบเรา ปีศาจร้ายกำลังยิ้มแย้มด้วยใบหน้าไร้เดียงสา และเว้าวอนขอความรัก,70,จบ,5.0,https://cdn.readawrite.com/articles/1175/1174735/thumbnail/,16,"Boy Love/Yaoi,นิยายวาย,sugardaddy,คุณคัคนานต์",[Sugar daddy] #คุณคัคนานต์,https://www.readawrite.com/a/kzrdxu,"2,500",,คุณคัคนานต์
322,Bourne,นิยาย Boy Love Lovely Room,1,ใครหลายๆคนอาจจะมีสเปคคนที่ชอบอยู่ในใจ บ้างอาจจะชอบคนหล่อ หรืออาจจะชอบคนสวย หรือชอบคนตัวเล็ก หรืออาจจ,1,จบ,1.0,https://cdn.readawrite.com/articles/1228/1227432/thumbnail/,1,,ละอะอองใจ #เหนือปิง,https://www.readawrite.com/a/kzslyh,73,ละอะอองใจ,เหนือปิง
323,1212312121,นิยาย Boy Love Lovely Room,1,เรื่องสั้นแยกมาจากเรื่อง 'คุณป๊ามากอดทีครับ' #จิเมฆ,5,จบ,3.0,https://cdn.readawrite.com/articles/1204/1203758/thumbnail/,1,"นิยายรัก,Boy Love/Yaoi,น่ารัก,NC18+,18+",ผมไม่รับ #จิเมฆ,https://www.readawrite.com/a/kzs2n3,390,ผมไม่รับ,จิเมฆ
324,เบ้บ Zﾟ,นิยาย Boy Love Lovely Room,22,"ไม่เข้าใจ, และไม่อยากจะเข้าใจด้วย คนหัวโบราณแบบนั้นน่ะ สมควรจะอยู่คนเดียวไปทั้งชีวิตด้วยซ้ำ แต่นี่มี",90,จบ,3.0,https://cdn.readawrite.com/articles/1318/1317903/thumbnail/,11,"Boy Love/Yaoi,18+,นิยายวาย,นิยายรัก,นิยายโรแมนติก,ไทยโบราณ,เด็กกว่า,ไม้จันทน์หอม",Sterculiaceae #หวนจันทน์หอม,https://www.readawrite.com/a/kzuptd,"1,717",,หวนจันทน์หอม
325,jazan_xi,นิยาย Boy Love Secret Room,0,"เมื่อผมได้ฉายาว่าเป็นไอ่แห้วที่ไม่เคยจีบหญิงติด อยู่ๆจากที่อยากเป็นผัวคนอื่น ก็กลายเป็นเมียซะงั้น -,",2,จบ,1.0,https://cdn.readawrite.com/articles/1332/1331510/thumbnail/,0.0,"Boy Love/Yaoi,18+,โรงเรียน",Be mine #ของผม,https://www.readawrite.com/a/kzv1x5,62,,ของผม
326,ปลาทองในอ่าง,นิยาย Boy Love Secret Room,17,จากความสัมพันธ์คู่นอน BDSM ที่ดูจะรู้ใจและลึกซึ้งกันดี แต่บางทีทั้งคู่ก็ไม่แน่ใจ ว่ารักครั้งนี้จะราบ,50,จบ,1.0,https://cdn.readawrite.com/articles/1413/1412132/thumbnail/,13,"Boy Love/Yaoi,bdsm,นิยายวาย,18+,PWP,Pornwithoutplot,อัลชิน,kink",SPECIAL : HEAD OVER HEALS (#อัลชิน),https://www.readawrite.com/a/kzwwqm,"2,192",,อัลชิน
327,Panne,นิยาย Boy Love Lovely Room,0,'เพลิง' นักศึกษาหนุ่มรูปหล่อ บ้านรวย คารมณ์ดี เรียนเก่ง ซึ่งนั่นเป็นสิ่งที่เจ้าตัวคิดไปเองทั้งนั้น แ,0,จบ,3.0,https://cdn.readawrite.com/articles/1430/1429142/thumbnail/,0,"Boy Love/Yaoi,นิยายวาย,นิยายรัก,ตลก,น่ารัก",Look at me Mr.otaku #เฟียสเพลิง,https://www.readawrite.com/a/kzxbmm,46,,เฟียสเพลิง
328,แมวอ้วนจรจัด,นิยาย Boy Love Lovely Room,0,"""คุณหมู กับ จิระ"" ความใกล้ชิดระหว่างรองผู้จัดการกับพนักงานธุรการคนใหม่ ก่อเกิดเป็นความรักเล็กๆ ที่รู",2,จบ,2.0,https://cdn.readawrite.com/articles/1426/1425209/thumbnail/,0,"ธุรการสั่งรัก,จิระชอบกินหมู,Boy Love/Yaoi,นิยายวาย,น่ารัก,ตลก,หวาน,แต่งงาน,18+",ธุรการสั่งรัก #จิระชอบกินหมู (yaoi),https://www.readawrite.com/a/kzx8f9,81,ธุรการสั่งรัก,จิระชอบกินหมู
329,25.15.66,นิยาย Boy Love Lovely Room,307,ถ้าให้เลือกหนึ่งฤดูที่ชอบ ผมขอเลือก 'ฤดูหนาว' และถ้าให้เลือกหนึ่งฤดูที่รัก ผมก็ยังขอเลือก 'ฤดูหนาว',"1,158",จบ,2.0,https://cdn.readawrite.com/articles/1482/1481675/thumbnail/,211,"Boy Love/Yaoi,นิยายวาย,นิยายโรแมนติก",#ราชาฤดูหนาว,https://www.readawrite.com/a/kzyjik,"12,179",,ราชาฤดูหนาว
330,ก้อนกระตุ่ย,นิยาย Boy Love Lovely Room,136,โชคชะตาเล่นตลก ...แต่คงเล่นแรงไปหน่อย เพราะคนกับหมา มันรักกันไม่ได้ (โว้ย) !!!,190,จบ,30.0,https://cdn.readawrite.com/articles/181/180565/thumbnail/,35.0,"Boy Love/Yaoi,ตลก,นิยายแฟนตาซี,มหาวิทยาลัย,18+",Switch #เก่งไม้ไม่หมาแล้ว | Yaoi,https://www.readawrite.com/a/kz47e0,"16,048",,เก่งไม้ไม่หมาแล้ว
331,Star_Diamond,นิยาย Boy Love Lovely Room,997,ทำใจกลั้นยิ้นก่อนอ่านเพราะเสือใต้ไม่ใช่คนดี เสือใต้ไม่ใช่คนเลว เสือใต้แค่เป็นคน...กลัวเมีย #คนดีขยี้,"2,184",จบ,32.0,https://cdn.readawrite.com/articles/332/331487/thumbnail/,376.0,"คนดีขยี้เสือใต้,นิยายวาย,โรแมนติก,Boy Love/Yaoi,ดราม่า,ตลก,นิยายรัก,นิยายโรแมนติก,18+",ท า ส เ มี ย | #คนดีขยี้เสือใต้ (Yaoi / BL),https://www.readawrite.com/a/kz7pl2,"191,291",ทาสเมีย,คนดีขยี้เสือใต้
332,Raccool,นิยาย Boy Love Lovely Room,"1,183","""อยู่กับคุณ...สนุกพอๆ กับศึกษาโลกใต้ทะเล"" ""คุยกับคุณก็สนุกพอๆ กับหาวิธีสื่อสารกับมนุษย์ต่างดาว"" #จัก","3,244",จบ,19.0,https://cdn.readawrite.com/articles/344/343078/thumbnail/,598,,StellarMarine #จักรวาลใต้สมุทร,https://www.readawrite.com/a/kz8028,"108,819",,จักรวาลใต้สมุทร
333,dwrealll14,นิยาย Boy Love Lovely Room,4,อย่างน้อยการได้มาพบคุณก็คือเรื่องที่ดีที่สุดในชีวิตของผม,17,จบ,1.0,https://cdn.readawrite.com/articles/427/426611/thumbnail/,4,"เรื่องสั้นตอนเดียวจบ,Yaoi,เรื่องสั้นตามอารมณ์",[SF] ก็..เพราะคุณ (YAOI) #ตามอารมณ์,https://www.readawrite.com/a/kz9x8v,"2,676",ก็เพราะคุณ,ตามอารมณ์
334,Punmile,นิยาย Boy Love Lovely Room,756,'...เรื่องราวของเด็กหนุ่มจืดชืดผู้ซึ่งหลงใหลและคลั่งไคล้ของเล่นรูปทรงประหลาด แต่ใครเล่าจะรู้...ว่าวั,"3,907",จบ,1.0,https://cdn.readawrite.com/articles/393/392911/thumbnail/,597,"18+,นิยายแฟนตาซี,Boy Love/Yaoi,SM",[  ] ✡ Satan toys ✡ #ของเล่นของยูกิ,https://www.readawrite.com/a/kz95q1,"102,946",,ของเล่นของยูกิ
335,TigerPie,นิยาย Boy Love Secret Room,12,"""เด็กดื้อทั้งสอง มาหาพี่เร็ว :)""",73,จบ,1.0,https://cdn.readawrite.com/articles/447/446698/thumbnail/,10,"18+,Boy Love/Yaoi,SM",[3P] Stay with ME #เกมส์รวบเด็ก,https://www.readawrite.com/a/lzaems,"2,944",,เกมส์รวบเด็ก
336,Jiwinil,นิยาย Boy Love Lovely Room,"6,224",โลกของผม กำลังถูกรุกรานโดยสิ่งมีชีวิตข้างห้อง,"15,393",จบ,35.0,https://cdn.readawrite.com/articles/460/459322/thumbnail/,"3,025",Boy Love/Yaoi,Godzilla Next Door #พี่เขาบุกโลกของผม (yaoi) [ตีพิมพ์สนพ.เฮอร์มิท],https://www.readawrite.com/a/lzaoxh,"904,473",,พี่เขาบุกโลกของผม
337,Chaomoonny,นิยาย Boy Love Lovely Room,7,แมวที่บ้านกู... มันดื้อ แถมยังชอบอ่อยไปทั่ว กูก็จับฉีดยาบ่อยๆนะยังไม่หายดื้อเลยว่ะ สงสัยต้องลองอีกสั,19,จบ,2.0,https://cdn.readawrite.com/articles/504/503222/thumbnail/,4.0,"Boy Love/Yaoi,มหาวิทยาลัย,18+,ตลก",My Naughty Boy ♥ #แฟนพี่โฮป,https://www.readawrite.com/a/lzbprr,377,,แฟนพี่โฮป
338,ไรท์พัด:),นิยาย Boy Love Lovely Room,35,ผม นักศึกษาเข้าใหม่ จะต้องมาเจอเรื่องอะไรที่น่าปวดหัวแบบนี้ มันชั่งน่าปวดหัวส่ะจริงๆ,140,จบ,6.0,https://cdn.readawrite.com/articles/476/475727/thumbnail/,19.0,,นายมัน#ซุ่มซ่าม,https://www.readawrite.com/a/lzb3c7,"6,914",นายมัน,ซุ่มซ่าม
339,carpediem,นิยาย Boy Love Lovely Room,440,เพราะความวุ่นวายของเด็กหลงคนหนึ่ง ทั้งดื้อและขี้โวยวายจนน่ารำคาญ เลยต้องใช้ไม้ตายจัดการขั้นเด็ดขาด&h,"1,816",จบ,4.0,https://cdn.readawrite.com/articles/559/558262/thumbnail/,276.0,,[Yaoi] #เพียวไหมพี่บุญ,https://www.readawrite.com/a/lzd0pc,"82,732",,เพียวไหมพี่บุญ
340,Xnsanx,นิยาย Boy Love Lovely Room,11,Buddy in tutorial class [NoHyuk] #เล่นบัดดี้โน่ฮยอก: นิยาย Boy Love Lovely Room,11,จบ,1.0,https://cdn.readawrite.com/articles/568/567207/thumbnail/,7.0,,Buddy in tutorial class [NoHyuk] #เล่นบัดดี้โน่ฮยอก,https://www.readawrite.com/a/lzd80w,523,,เล่นบัดดี้โน่ฮยอก
341,Mawmeaw mj,นิยาย Boy Love Lovely Room,2,#เรย์มีชู 'ต่างคนต่างอยู่' นี่คือคำพูดประโยคแรกๆ จากคนที่ผมต้องมาอยู่ร่วมห้องเดียวกับมัน และกลายเป็น,10,จบ,0.0,https://cdn.readawrite.com/articles/635/634780/thumbnail/,1,"พี่ชาย,Roommate",BURNED BLACK พี่ชายร้ายรัก #เรย์มีชู,https://www.readawrite.com/a/lzes6k,813,พี่ชายร้ายรัก,เรย์มีชู
342,fahcrxm_,นิยาย Boy Love Secret Room,0,เนื้อเรื่องหลักอยู่ที่จอยลดานะจ๊ะ นี่เฉพาะฉาก Cut หรือ NC เด้อจ้า อย่าลืมอ่านเนื้อเรื่องหลักกันด้วยเ,2,จบ,4.0,https://cdn.readawrite.com/articles/610/609851/thumbnail/,0,"#โหน่งเบิร์ด,รัก,ไทย,วิทยาการ,คำนวณ,โบ๊ทปาย,วายุนัท,ซูมฟิว",[]Because of the word love เพราะคำว่ารัก#โหน่งเบิร์ด,https://www.readawrite.com/a/lze7tb,476,เพราะคำว่ารัก,โหน่งเบิร์ด
343,spynsquare,นิยาย Boy Love Lovely Room,3,เรื่องมีอยู่ว่าผมกับเขาอยู่ในสถานะแฟนเก่าของกันและกัน ผมจะทำยังไงดีในเมื่อจู่ๆ เขาก็มาขอกอดต่อหน้าคน,15,จบ,1.0,https://cdn.readawrite.com/articles/700/699349/thumbnail/,3,,อขอดก #เจแปนตอนตีหนึ่ง [YAOI],https://www.readawrite.com/a/lzgave,316,อขอดก,เจแปนตอนตีหนึ่ง
344,playground,นิยาย Boy Love Lovely Room,40,"""ศาสตราจารย์เอาความมั่นใจมาจากไหนว่าเลือดสีโคลนแบบนั้นจะสามารถเหนือกว่า28ตระกูลศักดิ์สิทธิ์ได้ครับ""",108,จบ,3.0,https://cdn.readawrite.com/articles/711/710267/thumbnail/,20,"Boy Love/Yaoi,นิยายแฟนตาซี,โรงเรียน,HOGWART",Muggle born #ไอ้ลูกมักเกิ้ล,https://www.readawrite.com/a/lzgjsc,"1,987",,ไอ้ลูกมักเกิ้ล
345,พม่าใกล้อโยธยาแล้ว!!!,นิยาย Boy Love Lovely Room,5,""" น้องครับน้องลืมของครับ "" "" พี่เรียกผมเหรอครับ? """,13,จบ,1.0,https://cdn.readawrite.com/articles/728/727820/thumbnail/,4,"อัคคี,วิฬาร์,แมว,ไฟ",น้องครับทำไมน้องเด๋อจัง#อัคคีวิฬาร์(omegavers),https://www.readawrite.com/a/lzgy4u,495,น้องครับทำไมน้องเด๋อจัง,อัคคีวิฬาร์
346,khuntongfha,นิยาย Boy Love Secret Room,2,NC ของไรท์เตอร์,12,จบ,1.0,https://cdn.readawrite.com/articles/762/761900/thumbnail/,2,,#บริษัทคุณน้ำ,https://www.readawrite.com/a/lzhqxk,367,,บริษัทคุณน้ำ
347,jaydesu,นิยาย Boy Love Lovely Room,64,"""นายเป็นเหยื่อรายแรก ที่ฉันไว้ชีวิต"" Hyunbin x Minhyun",103,จบ,10.0,https://cdn.readawrite.com/articles/764/763253/thumbnail/,25,คุณนักฆ่าของผม,GENIE #คุณนักฆ่าของผม,https://www.readawrite.com/a/lzhs28,"3,496",,คุณนักฆ่าของผม
348,Go.Golanya,นิยาย Boy Love Secret Room,2,จุดนัดพบของพวกเขาคือร้านกาแฟ..แต่ตอนนี้คือเรื่องของเราสองคนที่ไม่มีพวกเขา #วินภาค ( จากเรื่อง coffee,2,จบ,1.0,https://cdn.readawrite.com/articles/774/773647/thumbnail/,2,,Coffee Social #วินภาค,https://www.readawrite.com/a/lzi1j7,201,,วินภาค
349,mármaro,นิยาย Boy Love Lovely Room,19,ไม่คิดเลยว่าจะได้มาเกิดใหม่ในนิยายวายโรมานซ์แฟนตาซี ท่ามกลางการต่อสู้ระหว่างเทพกับยักษ์ คนธรรมดาที่เ,67,จบ,2.0,https://cdn.readawrite.com/articles/830/829462/thumbnail/,12,"Boy Love/Yaoi,18+,นิยายแฟนตาซี,Mpreg,เกิดใหม่",Kiss My Titan #จูบยักษ์ตนนั้นซะ,https://www.readawrite.com/a/lzjc3w,918,,จูบยักษ์ตนนั้นซะ
